NCES_ID,metro,metroname,name,SD6870,city,zip,county,stateab,G1_READ_D,NREAD1_D,G2_READ_D,NREAD2_D,G4_READ_D,NREAD4_D,G8_READ_D,NREAD8_D,G9_READ_D,NREAD9_D,G10_READ_D,NREAD10_D,G12_READ_D,NREAD12_D,GHS_READ_D,NHSREAD_D,G1_MATH_D,NMATH1_D,G2_MATH_D,NMATH2_D,G4_MATH_D,NMATH4_D,G8_MATH_D,NMATH8_D,G9_MATH_D,NMATH9_D,G10_MATH_D,NMATH10_D,G12_MATH_D,NMATH12_D,GHS_MATH_D,NMATHHS_D,G3_READ_D,NREAD3_D,G3_MATH_D,NMATH3_D,G5_READ_D,NREAD5_D,G5_MATH_D,NMATH5_D,G6_READ_D,NREAD6_D,G6_MATH_D,NMATH6_D,G7_READ_D,NREAD7_D,G7_MATH_D,NMATH7_D,G11_READ_D,NREAD11_D,G11_MATH_D,NMATH11_D
4843650,4080,"Laredo, TX",UNITED ISD, ,LAREDO,TX78045, ,TX, , , , ,2600,28.66,2039,23.96, , ,1974,34.17, , , , , , , , ,2600,37.59,2039,26.75, , ,1974,32.37, , , , ,2618,32.42,2618,38.8,2498,31.15,2498,29.49,2436,12.99,2436,22.78,2491,27.06,2491,27.22,1665,51.62,1665,75.72
4843680, , , , , , , , , , , , ,17,97,14,6, , ,17,81, , , , , , , , ,17,45,14,49, , ,17,78, , , , , , , , ,15,85,15,78,18,48,18,59,15,97,15,92,20,95,20,86
4843720, , , , , , , , , , , , ,337,40.14,376,20.36, , ,379,23.68, , , , , , , , ,337,50.72,376,22.56, , ,379,24.45, , , , ,339,45.41,339,52.07,364,34.63,364,23.48,392,38,392,54.87,420,19.27,420,22,340,17.92,340,34.56
4843740, , , , , , , , , , , , ,5,3, , , , ,5,60, , , , , , , , ,5,1, , , , ,5,84, , , , , , , , , , , , , , , , ,5,97,5,82, , , , 
4843760, , , , , , , , , , , , ,39,59,47,68, , ,47,55, , , , , , , , ,39,45,47,84, , ,47,75, , , , ,38,75,38,61,37,87,37,75,40,96,40,89,33,97,33,69,46,33,46,58
4843800,4880,"McAllen--Edinburg--Mission, TX",VALLEY VIEW ISD, ,PHARR,TX78577, ,TX, , , , ,211,47.24,211,16, , ,172,20, , , , , , , , ,211,69.11,211,31, , ,172,77, , , , ,224,48.04,224,78.69,231,35.84,231,67.33,219,19,219,33,221,31,221,37,154,18,154,62
4843860, , , , , , , , , , , , ,47,63,67,83, , ,42,90, , , , , , , , ,47,80,67,69, , ,42,88, , , , ,47,63,47,38,41,74,41,64,57,53,57,55,57,24,57,57,51,95,51,93
4843890,7640,"Sherman--Denison, TX",VAN ALSTYNE ISD,VAN ALSTYNE ISD,VAN ALSTYNE,TX75495,GRAYSON,TX, , , , ,98,89,103,46, , ,98,79, , , , , , , , ,98,80,103,66, , ,98,62, , , , ,85,57,85,87,101,69,101,71,128,61,128,86,91,88,91,74,101,85,101,49
4843920, , , , , , , , , , , , ,159,76,181,73, , ,181,55, , , , , , , , ,159,55,181,64, , ,181,70, , , , ,148,47,148,38,155,72,155,64,178,53,178,41,147,62,147,51,160,88,160,80
4843950, , , , , , , , , , , , ,76,54,76,56, , ,82,95, , , , , , , , ,76,21,76,22, , ,82,73, , , , ,56,69,56,73,75,37,75,68,85,31,85,29,73,58,73,35,76,95,76,97
4843980, , , , , , , , , , , , ,17,97,32,83, , ,34,63, , , , , , , , ,17,97,32,90, , ,34,82, , , , ,19,94,19,94,13,98,13,98,25,96,25,97,30,90,30,94,27,70,27,77
4844010,2800,"Fort Worth--Arlington, TX",VENUS ISD, ,VENUS,TX76084, ,TX, , , , ,116,31,133,18, , ,139,15, , , , , , , , ,116,21,133,61, , ,139,66, , , , ,122,34,122,11,142,41,142,52,143,17,143,73,133,22,133,34,110,33,110,32
4844040,7200,"San Angelo, TX",VERIBEST ISD, ,VERIBEST,TX76886, ,TX, , , , ,20,26,20,18, , ,26,47, , , , , , , , ,20,26,20,71, , ,26,16, , , , ,19,30,19,61,23,87,23,98,20,96,20,97,24,67,24,96,18,15,18,10
4844110, , , , , , , , , , , , ,177,26,189,29, , ,164,66, , , , , , , , ,177,16,189,47, , ,164,31, , , , ,163,17,163,18,168,44,168,61,168,26,168,39,173,47,173,66,164,78,164,43
4844150,8750,"Victoria, TX",VICTORIA ISD,VICTORIA ISD,VICTORIA,TX77902,VICTORIA,TX, , , , ,1047,52.15,1076,39.78, , ,1217,22.27, , , , , , , , ,1047,51.85,1076,38.94, , ,1217,38.69, , , , ,1048,56.25,1048,54.5,1067,57.18,1067,60.68,1017,32.38,1017,30.93,1040,50.9,1040,40.09,943,21.75,943,30.22
4844160,840,"Beaumont--Port Arthur, TX",VIDOR ISD,VIDOR ISD,VIDOR,TX77662,ORANGE,TX, , , , ,363,79.15,403,46, , ,378,32.24, , , , , , , , ,363,63.41,403,57, , ,378,47.11, , , , ,404,64.99,404,41.75,365,57,365,29,412,61,412,33,396,44,396,42,342,67.63,342,42.56
4844250, , , , , , , , , , , , ,10,63,10,95, , , , , , , , , , , , ,10,59,10,99, , , , , , , , ,7,94,7,94,9,98,9,98,14,96,14,97,12,77,12,76, , , , 
4844280,8800,"Waco, TX",WACO ISD,WACO ISD,WACO,TX76703,MC LENNAN,TX, , , , ,1256,34.95,1000,46.94, , ,1040,20.32, , , , , , , , ,1256,36.52,1000,31.75, , ,1040,25.89, , , , ,1275,39.27,1275,34.29,1093,41.52,1093,42.75,1150,19.93,1150,18.71,1101,24.53,1101,20.45,894,25.35,845,19.73
4844310, , , , , , , , , , , , ,19,22,27,10, , ,10,7, , , , , , , , ,19,9,27,12, , ,10,17, , , , ,19,57,19,67,21,4,21,20,20,28,20,81,20,58,20,84,18,45,18,34
4844370, , , , , , , , , , , , ,26,97, , , , , , , , , , , , , , ,26,97, , , , , , , , , , ,22,94,22,42,20,98,20,83,20,75,20,76, , , , , , , , 
4844410,7200,"San Angelo, TX",WALL ISD, ,WALL,TX76957, ,TX, , , , ,74,83,81,95, , ,78,86, , , , , , , , ,74,93,81,92, , ,78,78, , , , ,53,81,53,83,80,89,80,75,73,96,73,86,82,81,82,82,61,61,61,66
4844430,3360,"Houston, TX",WALLER ISD,WALLER ISD,WALLER,TX77484,WALLER,TX, , , , ,350,63.84,387,29, , ,347,32, , , , , , , , ,350,55.32,387,34, , ,347,37, , , , ,349,54.7,349,59.36,350,30,350,23,369,41,369,55,364,37,364,37,335,21,335,37
4844470,3360,"Houston, TX",BRAZOS ISD,WALLIS-ORCHARD ISD,WALLIS,TX77485,AUSTIN,TX, , , , ,59,79,75,68, , ,61,33, , , , , , , , ,59,34,75,96, , ,61,54, , , , ,48,63,48,83,64,41,64,49,64,53,64,20,76,88,76,76,64,52,64,46
4844490, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,8,10, , , , , , , , ,10,6,10,1, , , , ,8,96,8,55,13,62,13,57, , , , 
4844520, , , , , , , , , , , , ,19,37,18,14, , ,19,93, , , , , , , , ,19,9,18,4, , ,19,10, , , , ,15,47,15,94,22,1,22,1,18,66,18,18,23,16,23,8,18,70,18,46
4844580, , , , , , , , , , , , ,78,68.95,76,46, , ,72,35, , , , , , , , ,78,69.41,76,47, , ,72,31, , , , ,77,37.29,77,38.29,83,37.47,83,20.96,89,34,89,55,92,88,92,76,86,23,86,18
4844670,4420,"Longview--Marshall, TX",WASKOM ISD,WASKOM ISD,WASKOM,TX75692,HARRISON,TX, , , , ,57,40,67,29, , ,48,81, , , , , , , , ,57,48,67,6, , ,48,75, , , , ,47,27,47,38,54,69,54,92,68,53,68,24,63,24,63,19,47,20,47,40
4844710,7200,"San Angelo, TX",WATER VALLEY ISD, ,WATER VALLEY,TX76958, ,TX, , , , ,26,97,25,7, , ,19,68, , , , , , , , ,26,76,25,31, , ,19,68, , , , ,29,34,29,73,23,77,23,58,22,80,22,97,23,67,23,59,22,61,22,86
4844730,1920,"Dallas, TX",WAXAHACHIE ISD,WAXAHACHIE ISD,WAXAHACHIE,TX75165,ELLIS,TX, , , , ,416,60.49,523,56, , ,474,52, , , , , , , , ,416,73.52,523,57, , ,474,60, , , , ,361,72.77,361,72.34,411,65,411,66.07,450,34,450,46,481,44,481,34,418,41,418,43
4844800,2800,"Fort Worth--Arlington, TX",WEATHERFORD ISD,WEATHERFORD ISD,WEATHERFORD,TX76086,PARKER,TX, , , , ,513,59.22,553,73, , ,567,60.17, , , , , , , , ,513,59.99,553,70.62, , ,567,63.6, , , , ,507,50.92,507,55.32,556,64.5,556,66.49,541,65.38,541,66.2,563,55.61,563,59.61,480,46.75,480,80.22
4844810,4080,"Laredo, TX",WEBB CISD, ,BRUNI,TX78344, ,TX, , , , ,23,67,25,95, , ,24,63, , , , , , , , ,23,63,25,99, , ,24,66, , , , ,23,63,23,67,24,77,24,98,18,96,18,97,26,97,26,99,19,95,19,97
4844820, , , , , , , , , , , , ,39,7,49,95, , ,61,57, , , , , , , , ,39,13,49,61, , ,61,90, , , , ,60,19,60,34,47,23,47,55,47,75,47,43,58,40,58,27,70,82,70,40
4844890, , , , , , , , , , , , ,34,89,38,36, , ,36,96, , , , , , , , ,34,87,38,80, , ,36,85, , , , ,34,94,34,94,41,80,41,83,46,75,46,55,57,74,57,82,34,56,34,66
4844910, , , , , , , , , , , , ,12,37,30,56, , ,18,50, , , , , , , , ,12,97,30,69, , ,18,93, , , , ,17,94,17,94,22,46,22,68,18,34,18,97,21,88,21,59,13,95,13,77
4844940, , , , , , , , , , , , ,22,40,22,73, , ,30,30, , , , , , , , ,22,97,22,73, , ,30,54, , , , ,23,57,23,38,26,82,26,98,25,48,25,46,19,22,19,94,13,95,13,77
4844960,4880,"McAllen--Edinburg--Mission, TX",WESLACO ISD,WESLACO ISD,WESLACO,TX78599,HIDALGO,TX, , , , ,1237,46.78,1075,42.38, , ,926,43.92, , , , , , , , ,1237,58.28,1075,48.51, , ,926,37.33, , , , ,1132,32.76,1132,54.07,1209,34.2,1209,56.49,1144,27.37,1144,56.71,1104,37.8,1104,49.73,750,82.42,750,42.39
4845000,840,"Beaumont--Port Arthur, TX",WEST HARDIN COUNTY CISD, ,SARATOGA,TX77585, ,TX, , , , ,51,34,52,62, , ,48,81, , , , , , , , ,51,19,52,37, , ,48,16, , , , ,45,19,45,25,32,23,32,61,46,66,46,48,51,51,51,39,61,23,61,55
4845040,8800,"Waco, TX",WEST ISD,WEST ISD,WEST,TX76691,MC LENNAN,TX, , , , ,117,79,107,83, , ,137,73, , , , , , , , ,117,76,107,80, , ,137,51, , , , ,91,81,91,67,80,77,80,71,100,80,100,79,95,70,95,82,138,74,138,66
4845090,840,"Beaumont--Port Arthur, TX",WEST ORANGE-COVE CISD,WEST ORANGE-COVE CONS ISD,ORANGE,TX77631,ORANGE,TX, , , , ,256,13.69,215,36, , ,199,57, , , , , , , , ,256,9.86,215,13, , ,199,29, , , , ,225,11.39,225,13.02,225,15.27,225,4,228,38,228,6,265,34,265,15,190,85,190,43
4845120,1880,"Corpus Christi, TX",WEST OSO ISD,WEST OSO ISD,CORPUS CHRISTI,TX78416,NUECES,TX, , , , ,149,22,131,18, , ,132,6, , , , , , , , ,149,16,131,13, , ,132,19, , , , ,149,34,149,38,154,10,154,13, , , , ,140,6,140,8,112,14,112,37
4845150, , , , , , , , , , , , ,53,71,67,73, , ,66,71, , , , , , , , ,53,36,67,45, , ,66,70, , , , ,51,94,51,67,49,74,49,61,60,61,60,41,73,40,73,49,51,11,51,23
4845180, , , , , , , , , , , , ,43,71,44,95, , ,47,57, , , , , , , , ,43,67,44,71, , ,47,29, , , , ,50,69,50,83,46,46,46,83,43,85,43,33,44,77,44,30,45,38,45,58
4845210, , , , , , , , , , , , ,9,54,13,95, , ,16,63, , , , , , , , ,9,52,13,73, , ,16,31, , , , ,9,30,9,94,11,72,11,98,8,48,8,70,11,97,11,80,14,23,14,43
4845240, , , , , , , , , , , , , , ,6,95, , , , , , , , , , , , , , ,6,99, , , , , , , , ,6,94,6,94, , , , ,10,48,10,73, , , , , , , , 
4845330, , , , , , , , , , , , ,15,97,13,56, , , , , , , , , , , , ,15,97,13,99, , , , , , , , ,15,94,15,56,14,85,14,81,14,61,14,61,15,97,15,69, , , , 
4845380, , , , , , , , , , , , ,188,47,201,29, , ,153,37, , , , , , , , ,188,55,201,29, , ,153,36, , , , ,183,38,183,61,193,19,193,39,167,34,167,29,185,47,185,46,165,30,165,43
4845420, , , , , , , , , , , , ,15,97,18,95, , ,21,94, , , , , , , , ,15,28,18,54, , ,21,90, , , , ,19,5,19,18,30,85,30,92,27,61,27,59,16,97,16,34,23,48,23,74
4845450, , , , , , , , , , , , ,20,79,42,83, , ,31,95, , , , , , , , ,20,55,42,93, , ,31,82, , , , ,27,94,27,38,22,61,22,55,25,5,25,33,32,81,32,86,29,95,29,80
4845480,4420,"Longview--Marshall, TX",WHITE OAK ISD,WHITE OAK ISD,WHITE OAK,TX75693,GREGG,TX, , , , ,87,71,114,90, , ,98,81, , , , , , , , ,87,90,114,95, , ,98,80, , , , ,100,75,100,50,109,72,109,78,101,66,101,76,109,88,109,94,90,91,90,62
4845540,2800,"Fort Worth--Arlington, TX",WHITE SETTLEMENT ISD,WHITE SETTLEMENT ISD,WHITE SETTLEMENT,TX76108,TARRANT,TX, , , , ,350,66.17,363,56, , ,358,76, , , , , , , , ,350,72.83,363,57, , ,358,51, , , , ,361,65.02,361,61.94,351,44,351,41,366,53,366,73,392,70,392,51,242,74,242,58
4845570, , , , , , , , , , , , ,22,83,29,78, , ,32,84, , , , , , , , ,22,55,29,92, , ,32,75, , , , ,17,94,17,94,22,72,22,49,19,96,19,97,29,67,29,80,31,95,31,89
4845600,8640,"Tyler, TX",WHITEHOUSE ISD,WHITEHOUSE ISD,WHITEHOUSE,TX75791,SMITH,TX, , , , ,300,59,357,62, , ,287,73, , , , , , , , ,300,71,357,69, , ,287,73, , , , ,313,52,313,67,288,61,288,61,342,71,342,76,292,62,292,64,272,88,272,86
4845630,7640,"Sherman--Denison, TX",WHITESBORO ISD, ,WHITESBORO,TX76273, ,TX, , , , ,107,47,133,62, , ,147,50, , , , , , , , ,107,67,133,66, , ,147,75, , , , ,90,75,90,31,109,61,109,64,145,71,145,73,156,70,156,69,114,65,114,46
4845670,7640,"Sherman--Denison, TX",WHITEWRIGHT ISD,WHITEWRIGHT ISD,WHITEWRIGHT,TX75491,GRAYSON,TX, , , , ,53,83,62,78, , ,73,71, , , , , , , , ,53,97,62,93, , ,73,80, , , , ,46,94,46,94,53,89,53,94,62,66,62,97,60,85,60,96,55,56,55,93
4845690, , , , , , , , , , , , ,11,59,9,95, , ,14,90, , , , , , , , ,11,55,9,84, , ,14,90, , , , ,16,30,16,34,14,82,14,78,15,45,15,70,19,97,19,88,21,95,21,97
4845720, , , , , , , , , , , , ,115,67,123,50, , ,116,57, , , , , , , , ,115,67,123,34, , ,116,27, , , , ,114,30,114,6,117,57,117,39,109,24,109,15,124,37,124,44,108,38,108,15
4845780,9080,"Wichita Falls, TX",WICHITA FALLS ISD,WICHITA FALLS ISD,WICHITA FALLS,TX76307,WICHITA,TX, , , , ,1048,59.65,1117,48.09, , ,1079,56.78, , , , , , , , ,1048,46.12,1117,60.25, , ,1092,49.72, , , , ,1047,49.2,1047,54.79,1029,54.3,1029,49.72,1106,53.85,1106,64.92,1136,58.39,1136,61.75,941,67.65,941,40.65
4845840, , , , , , , , , , , , ,5,97, , , , , , , , , , , , , , ,5,36, , , , , , , , , , ,10,34,10,12,8,21,8,49,10,96,10,97, , , , , , , , 
4845900,3360,"Houston, TX",WILLIS ISD,WILLIS ISD,WILLIS,TX77378,MONTGOMERY,TX, , , , ,342,81.51,366,41, , ,365,47, , , , , , , , ,342,75.86,366,59, , ,365,34, , , , ,358,74.95,358,78.22,352,41,352,33, , , , ,355,22,355,32,320,74,320,77
4845950, , , , , , , , , , , , ,196,63,219,62, , ,211,55, , , , , , , , ,196,71,219,39, , ,211,51, , , , ,189,57,189,61,214,37,214,55,216,38,216,33,219,62,219,49,182,74,182,49
4845960,1920,"Dallas, TX",WILMER-HUTCHINS ISD,WILMER-HUTCHINS ISD,DALLAS,TX75216,DALLAS,TX, , , , ,201,60.51,220,13, , ,195,24, , , , , , , , ,201,65.99,220,7, , ,195,17, , , , ,188,63.71,188,84.1,175,77.08,175,67.4,185,4,185,4,196,3,196,4,147,36,147,7
4845990, , , , , , , , , , , , ,5,3,14,95, , ,15,68, , , , , , , , ,5,5,14,59, , ,15,24, , , , ,17,21,17,94,10,66,10,58,17,61,17,3,15,97,15,74,8,19,8,26
4846080,9080,"Wichita Falls, TX",WINDTHORST ISD, ,WINDTHORST,TX76389, ,TX, , , , ,39,89,37,83, , ,31,79, , , , , , , , ,39,31,37,95, , ,31,99, , , , ,34,75,34,94,28,51,28,49,38,75,38,59,47,88,47,78,33,52,33,92
4846110, , , , , , , , , , , , ,10,37,14,41, , , , , , , , , , , , ,10,45,14,82, , , , , , , , ,17,52,17,28,22,4,22,9,13,53,13,3,18,70,18,91, , , , 
4846170, , , , , , , , , , , , ,28,76,25,41, , ,27,81, , , , , , , , ,28,97,25,52, , ,27,73, , , , ,24,30,24,73,24,57,24,61,17,96,17,86,28,90,28,49,19,27,19,23
4846200, , , , , , , , , , , , ,91,63,110,62, , ,128,94, , , , , , , , ,91,80,110,47, , ,128,84, , , , ,122,75,122,78,96,61,96,64,106,48,106,43,119,47,119,32,108,90,108,83
4846230,8640,"Tyler, TX",WINONA ISD,WINONA ISD,WINONA,TX75792,SMITH,TX, , , , ,66,37,79,25, , ,84,84, , , , , , , , ,66,90,79,40, , ,84,28, , , , ,72,17,72,61,70,37,70,31,66,34,66,27,67,37,67,61,62,48,62,15
4846260, , , , , , , , , , , , ,54,67,61,16, , ,46,37, , , , , , , , ,54,28,61,37, , ,46,60, , , , ,48,27,48,61,49,49,49,44,54,26,54,53,53,18,53,28,47,61,47,34
4846320, , , , , , , , , , , , ,55,34,54,87, , ,70,66, , , , , , , , ,55,21,54,64, , ,70,37, , , , ,38,57,38,78,62,91,62,98,54,88,54,67,50,88,50,66,81,74,81,62
4846350,1920,"Dallas, TX",WOLFE CITY ISD,WOLFE CITY ISD,WOLFE CITY,TX75496,HUNT,TX, , , , ,41,97,49,95, , ,42,41, , , , , , , , ,41,97,49,76, , ,42,22, , , , ,41,75,41,67,49,44,49,31,47,41,47,27,35,81,35,94,49,61,49,77
4846380, , , , , , , , , , , , ,35,76,43,36, , ,25,66, , , , , , , , ,35,21,43,29, , ,25,81, , , , ,36,75,36,46,43,57,43,27,44,96,44,33,43,31,43,14,34,85,34,89
4846410, , , , , , , , , , , , ,6,29,14,8, , ,14,98, , , , , , , , ,6,97,14,84, , ,14,99, , , , ,5,11,5,94,6,98,6,98,14,26,14,97,11,97,11,69,13,95,13,97
4846440, , , , , , , , , , , , ,108,54,96,46, , ,97,50, , , , , , , , ,108,36,96,54, , ,97,78, , , , ,98,69,98,61,96,39,96,49,120,24,120,27,128,34,128,22,79,41,79,83
4846470, , , , , , , , , , , , ,35,11,23,95, , ,40,50, , , , , , , , ,35,9,23,88, , ,40,82, , , , ,42,75,42,25,28,26,28,20,27,61,27,39,32,77,32,78,35,45,35,52
4846500,40,"Abilene, TX",WYLIE ISD, ,ABILENE,TX79606, ,TX, , , , ,202,83,254,87, , ,228,63, , , , , , , , ,202,76,254,88, , ,228,90, , , , ,192,81,192,78,217,89,217,89,254,91,254,79,241,81,241,94,210,88,210,92
4846530,1920,"Dallas, TX",WYLIE ISD,WYLIE ISD,WYLIE,TX75098,COLLIN,TX, , , , ,531,51.45,482,62, , ,431,88, , , , , , , , ,531,60.83,482,82, , ,431,73, , , , ,520,62.78,520,58.35,252,49,252,44,230,61,230,70,553,68.03,553,72.51,393,85,393,70
4846590, , , , , , , , , , , , ,21,97,34,95, , ,32,73, , , , , , , , ,21,97,34,85, , ,32,47, , , , ,26,69,26,73,25,89,25,98,39,34,39,13,39,47,39,90,27,95,27,55
4846620, , , , , , , , , , , , ,98,59,97,68, , ,128,50, , , , , , , , ,98,63,97,78, , ,128,43, , , , ,106,63,106,31,107,54,107,81,110,66,110,64,114,88,114,96,104,48,104,49
4846650, , , , , , , , , , , , ,34,67,61,56, , ,42,76, , , , , , , , ,34,97,61,64, , ,42,95, , , , ,46,69,46,67,60,46,60,58,51,19,51,25,55,85,55,76,51,85,51,66
4846680,2320,"El Paso, TX",YSLETA ISD,YSLETA ISD,EL PASO,TX79925,EL PASO,TX, , , , ,3266,46.12,3432,53.95, , ,3569,40.59, , , , , , , , ,3266,44.91,3432,57.16, , ,3569,39.61, , , , ,3155,37.61,3155,37.31,3394,46.81,3394,45.73,3388,49.26,3388,56.15,3599,43.93,3599,51.15,3056,41.21,3056,42.52
4846710, , , , , , , , , , , , ,203,25.39,215,7, , ,234,15, , , , , , , , ,203,21.99,215,24, , ,234,23, , , , ,223,21.51,223,39.54,236,14.34,236,27.44,255,6,255,4,233,11,233,15,163,15,163,26
4846740, , , , , , , , , , , , ,39,47,26,25, , ,30,81, , , , , , , , ,39,36,26,71, , ,30,73, , , , ,36,42,36,46,28,66,28,33,36,53,36,50,36,31,36,34,29,12,29,23
4846770, , , , , , , , , , , , ,6,37,20,36, , ,19,37, , , , , , , , ,6,97,20,69, , ,19,88, , , , ,16,52,16,94,10,72,10,64,19,10,19,17,11,7,11,57,16,95,16,97
4899130, , , , , , , , , , , , ,32,44,29,13, , ,33,57, , , , , , , , ,32,11,29,5, , ,33,34, , , , ,30,8,30,20,35,13,35,39,41,41,41,2,38,22,38,9,38,27,38,12
4900002,7160,"Salt Lake City--Ogden, UT",SCHOOL FOR THE DEAF, ,OGDEN,UT84404, ,UT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900003,7160,"Salt Lake City--Ogden, UT",SCHOOL FOR THE BLIND, ,OGDEN,UT84404, ,UT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900005,7160,"Salt Lake City--Ogden, UT",AMERICAN PREPARATORY ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900007, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900010, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900013, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900014,6520,"Provo--Orem, UT",JOHN HANCOCK CHARTER SCHOOL, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900015, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900016,6520,"Provo--Orem, UT",TIMPANOGOS ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900017, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900018,7160,"Salt Lake City--Ogden, UT",SALT LAKE ARTS ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900019, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900021,6520,"Provo--Orem, UT",ODYSSEY CHARTER SCHOOL, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900022,6520,"Provo--Orem, UT",LINCOLN ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900024,7160,"Salt Lake City--Ogden, UT",WASATCH PEAK ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900025,7160,"Salt Lake City--Ogden, UT",NORTH STAR ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900030,6520,"Provo--Orem, UT",ALPINE DISTRICT,ALPINE,ALPINE,UT84003,UTAH,UT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900032,6520,"Provo--Orem, UT",REAGAN ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900033,6520,"Provo--Orem, UT",AMERICAN LEADERSHIP ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900034,7160,"Salt Lake City--Ogden, UT",NAVIGATOR POINTE ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900038,6520,"Provo--Orem, UT",RENAISSANCE ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900040,7160,"Salt Lake City--Ogden, UT",CHANNING HALL, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900041,7160,"Salt Lake City--Ogden, UT",ENTHEOS ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900043,6520,"Provo--Orem, UT",LAKEVIEW ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900044,7160,"Salt Lake City--Ogden, UT",SYRACUSE ARTS ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900045,7160,"Salt Lake City--Ogden, UT",LEGACY PREPARATORY ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900047,6520,"Provo--Orem, UT",LIBERTY ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900048,6520,"Provo--Orem, UT",NOAH WEBSTER ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900049,7160,"Salt Lake City--Ogden, UT",MONTICELLO ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4900051,6520,"Provo--Orem, UT",MOUNTAINVILLE ACADEMY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
